rank,alpha,batch_size,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,train_loss,epoch,eval_loss,eval_accuracy,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_parameters,trainable_parameters
2,2,8,3e-05,30.0448,488.338,61.109,0.631316706505736,4.0,0.6182290315628052,0.6838235294117647,0.8122270742358079,0.8386,486.527,60.816,11179266,8192
2,2,16,0.0003,17.2571,850.2,53.311,0.5762517182723336,4.0,0.5414665341377258,0.7377450980392157,0.8330733229329174,0.8844,461.337,29.399,11179266,8192
2,2,16,0.0001,17.2735,849.391,53.261,0.6118893498959749,4.0,0.5899607539176941,0.7034313725490197,0.8202080237741456,0.7295,559.312,35.642,11179266,8192
2,2,16,5e-05,17.3923,843.591,52.897,0.630021269425102,4.0,0.6156768202781677,0.6838235294117647,0.8122270742358079,0.7316,557.688,35.539,11179266,8192
2,2,16,3e-05,17.1818,853.925,53.545,0.6353244615637738,4.0,0.6221893429756165,0.6838235294117647,0.8122270742358079,0.7509,543.383,34.627,11179266,8192
2,2,32,0.0003,13.3114,1102.212,34.557,0.5865237028702446,4.0,0.5538122057914734,0.7254901960784313,0.8271604938271605,0.682,598.197,19.06,11179266,8192
2,2,32,0.0001,13.2841,1104.48,34.628,0.6236595485521399,4.0,0.6079674959182739,0.6936274509803921,0.8169838945827232,0.6426,634.966,20.232,11179266,8192
2,2,32,5e-05,13.3318,1100.529,34.504,0.6336904111115829,4.0,0.6212198734283447,0.6838235294117647,0.8122270742358079,0.6845,596.046,18.992,11179266,8192
2,2,32,3e-05,13.1877,1112.554,34.881,0.6377097088357676,4.0,0.6253999471664429,0.6838235294117647,0.8122270742358079,0.7761,525.73,16.751,11179266,8192
2,2,64,0.0003,12.6251,1162.133,18.376,0.6008833523454338,4.0,0.5708981156349182,0.7083333333333334,0.8183206106870229,0.6365,640.979,10.997,11179266,8192
2,2,64,0.0001,12.5324,1170.728,18.512,0.6317464236555428,4.0,0.6182430982589722,0.6838235294117647,0.8122270742358079,0.6484,629.248,10.796,11179266,8192
2,2,64,5e-05,12.5926,1165.131,18.424,0.6377619381608635,4.0,0.6250637769699097,0.6838235294117647,0.8122270742358079,0.6779,601.894,10.327,11179266,8192
2,2,64,3e-05,12.5559,1168.537,18.477,0.6415515768116918,4.0,0.6292205452919006,0.6838235294117647,0.8122270742358079,0.6442,633.318,10.866,11179266,8192
